map4_r2_bit_254,map4_r2_bit_555,map4_r2_bit_61,map4_r3_bit_224,map4_r2_bit_518,map4_r3_bit_555,map4_r2_bit_398,map4_r3_bit_254,map4_r2_bit_916,map4_r2_bit_530,map4_r3_bit_410,map4_r2_bit_766,MAXssS,MINssS,map4_r2_bit_256,map4_r2_bit_903,map4_r2_bit_654,map4_r2_bit_37,AETA_beta_ns_d,SssS,map4_r2_bit_434,map4_r2_bit_921,NssS,map4_r3_bit_190,map4_r2_bit_474,map4_r3_bit_708,MIC0,map4_r2_bit_509,map4_r3_bit_916,AATS1Z,map4_r2_bit_350,map4_r2_bit_86,AATS1m,nS,SMR_VSA5,SM1_Dzm,SM1_DzZ,map4_r3_bit_629,TopoPSA,ETA_beta_ns_d,map4_r3_bit_809,nN,map4_r3_bit_434,map4_r2_bit_578,MACCS_95,map4_r3_bit_509,map4_r2_bit_773,map4_r2_bit_732,map4_r3_bit_732,map4_r2_bit_907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.008264462818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.750067474466007,0.09090909090909091,0.0,18.80250783699064,0.0,0.0,68.01400677729319,0.0,53.972472776880785,0.40147170309147273,0.4025974025974026,0.0,23.714545454545455,0.09090909090909091,0.0,0.9090909090909092,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0
0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.7501455026455024,1.7501455026455024,0.0,0.0,0.0,0.0,0.0,3.4378880070546742,0.0,0.0,1.9523809523809523,0.0,0.0,0.0,21.069901066966704,0.9523809523809523,0.0,38.852380952380955,0.0,0.0,150.86779827142857,1.9523809523809523,11.899024986448314,1.7075997877522338,1.7083333333333335,0.9523809523809523,75.23666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016932604432604436,0.0016932604432604436,0.0,0.0,0.0,0.0,0.0,0.0016932604432604399,0.0,0.0,0.0009990009990009992,0.0,0.0,0.0,8.775490936467135,0.0,0.0,19.922663261452158,0.0,0.0,73.22471141742872,0.0009990009990009992,64.83877419742551,0.24989031306715823,0.2506243756243757,0.0,9.263106893106894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013792688792688792,0.0013792688792688792,0.0,0.0,0.0,0.0,0.0,0.0027585377585377627,0.0,0.0,0.0019980019980019984,0.0,0.0,0.0,8.783801482996378,0.0,0.0,19.93602425942854,0.0,0.0,73.28003653280054,0.0019980019980019984,64.8323597902098,0.25090642141882036,0.25164121592693023,0.0,9.314425574425576,0.0,0.0,0.0009990009990009992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0009000900099009902,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,10.966380994750953,0.009900990099009901,0.0,19.227722772277225,0.0,0.0,69.87845557253551,0.0,57.531584691313036,0.49853115819738736,0.5,0.9900990099009901,26.33128712871287,0.009900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.9900990099009901,0.0,0.009900990099009901,0.009900990099009901,0.0,0.0,0.9900990099009901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,10.956160956284526,0.0,0.0,19.176237623762376,0.0,0.0,69.65684709768978,0.0,57.60013654477532,0.4960631821667073,0.49752475247524747,0.9900990099009901,26.20861386138614,0.0,0.9900990099009901,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.9900990099009901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016932604432604436,0.0016932604432604436,0.0,0.0,0.0,0.0,0.0,0.0016932604432604399,0.0,0.0,0.0009990009990009992,0.0,0.0,0.0,13.040883151057745,0.0,0.0,22.40528702067164,0.0,0.0,83.38063182368916,0.0009990009990009992,25.849917737176654,0.49890687560331576,0.5003746253746254,0.0,26.316053946053948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009990009990009992,0.0,0.0,0.0,0.0,0.0,0.0,0.0009990009990009992,0.0,0.0,0.0,0.0,0.0013091538091538092,0.0013091538091538092,0.0,0.0,0.0,0.0,0.0,0.0013091538091538064,0.9990009990009991,0.9990009990009991,0.0009990009990009992,0.0,0.0,0.0,10.965749951457521,0.0,0.0,19.20629370629371,0.0,0.0,69.78486392057943,0.0009990009990009992,57.93528504540014,0.49890687560331576,0.5003746253746254,0.9990009990009991,26.316053946053948,0.0,0.9990009990009991,0.0,0.9990009990009991,0.9990009990009991,0.0,0.0,0.0,0.0,0.0,0.9990009990009991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.032742305714352,0.0,0.0,22.395889824461253,0.0,0.0,83.34228459878221,0.0,25.870537534085226,0.49853115819738747,0.5,0.0,26.292167832167838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125513468013468,0.125513468013468,0.0,0.0,0.0,0.0,0.0,0.25102693602693643,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,12.301153604094965,0.0,0.0,19.00606060606061,0.0,0.0,68.41607254545455,0.18181818181818182,18.425723656643,0.39858223023021727,0.39935064935064934,0.0,24.040000000000003,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347476397966594,0.0347476397966594,0.0,0.0,0.0,0.0,0.0,0.06949527959331883,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,9.008575864391199,0.0196078431372549,0.0,20.29930746766794,0.0,0.0,74.77228462666666,0.0392156862745098,63.850300288499874,0.27867701015682256,0.27941176470588236,0.0196078431372549,10.556470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018033818033818035,0.0018033818033818035,0.0,0.0,0.0,0.0,0.0,0.003606763606393607,0.9990009990009991,0.9990009990009991,0.0019980019980019984,0.0,0.0,0.0,10.965617198063502,0.0,0.0,19.2191338073691,0.0,0.0,69.83688148815891,0.0019980019980019984,57.91553941058942,0.4992825930092441,0.5007492507492508,0.9990009990009991,26.324275724275726,0.0,0.9990009990009991,0.0,0.9990009990009991,0.9990009990009991,0.0,0.0,0.0,0.0,0.0,0.9990009990009991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474768518518518,0.8474768518518518,0.0,0.0,0.0,0.0,0.0,0.84747685185185,0.0,0.0,0.5,0.0,0.0,0.0,17.01684107330495,0.0,0.0,26.03365384615385,0.0,0.0,98.05234707932699,0.5,6.672279411308315,0.6331950195562567,0.6339285714285715,0.5,36.165,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29535493827160486,0.29535493827160486,0.0,0.0,0.0,0.0,0.0,0.5907098765432099,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,11.428909635208042,0.16666666666666666,0.0,20.93190476190475,0.0,0.0,76.57911310047625,0.3333333333333333,34.595872582171936,0.49926274309278873,0.5,0.16666666666666666,29.671666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
1.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,1.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.012974880821415473,0.012974880821415473,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.012974880821415445,0.0,0.0,0.009900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,9.878832147681987,0.0,0.9900990099009901,19.737623762376238,0.0,0.9900990099009901,72.39582681683169,0.009900990099009901,26.620565791771014,0.2554572494198119,0.2561881188118812,0.0,17.32049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820512833333336,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,12.742545450930518,0.0,0.0,22.370370370370367,0.0,0.0,83.27270785185186,0.0,22.627925964896754,0.49853115819738747,0.5,0.0,24.993333333333336,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01787312064539787,0.01787312064539787,0.0,0.0,0.0,0.0,0.0,0.035746241287128715,0.9900990099009901,0.9900990099009901,0.019801980198019802,0.0,0.0,0.9900990099009901,11.029324414336966,0.0,0.0,19.389633080955154,0.0,0.0,70.52296207571347,0.019801980198019802,51.540147427484754,0.5059785467782636,0.5074257425742574,0.0,26.540594059405944,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.007575757575757567,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,10.76458015754909,0.0,0.0,19.293333333333337,0.16666666666666669,0.0,70.18873556666668,0.0,52.759398732538884,0.45698689501427187,0.45833333333333337,0.8333333333333334,25.288333333333334,0.08333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.8333333333333334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018033818033818035,0.0018033818033818035,0.0,0.0,0.0,0.0,0.0,0.003606763606393607,0.0,0.0,0.0019980019980019984,0.0,0.0,0.0,8.773868442137726,0.0,0.0,19.933313244952817,0.0,0.0,73.2678298797673,0.0019980019980019984,64.8323597902098,0.25026603047308654,0.250999000999001,0.0,9.271328671328671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051282051333333335,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,11.439333521619732,0.0,0.0,20.975734355044697,0.0,0.0,77.4369812426564,0.0,23.625635806053072,0.46294269132521865,0.46428571428571425,0.0,20.019999999999996,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009990009990009992,0.0,0.0,0.0,0.0,0.0,0.0,0.0009990009990009992,0.0,0.0,0.0,0.0,0.0013091538091538092,0.0013091538091538092,0.0,0.0,0.0,0.0,0.0,0.0013091538091538064,0.0,0.0,0.0009990009990009992,0.0,0.0,0.0,13.039393410122356,0.0,0.0,22.403096903096905,0.0,0.0,83.37173271844826,0.0009990009990009992,25.863248964771675,0.49890687560331576,0.5003746253746254,0.0,26.316053946053948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.11913299663299663,0.11913299663299663,0.0,0.0,0.0,0.0,0.0,0.11913299663299638,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,11.40932744481353,0.0,0.0,17.590909090909093,0.0,0.0,62.57166846969701,0.09090909090909091,20.2225764244196,0.3061163702289609,0.3068181818181818,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586398506469209,0.0,0.0,17.176623376623365,0.0,0.0,60.99598328658016,0.0,37.49157750739849,0.2492655790986937,0.25,0.0,19.942727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,9.861497580340849,0.0,0.0,19.557446808510647,0.0,0.0,71.47707767,0.0,61.43532354999999,0.37389836864804055,0.375,0.5,17.765,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.828887664132672,0.0,0.0,19.669383807681697,0.0,0.0,72.10027084805193,0.0,62.56234792326431,0.2492655790986937,0.25,0.0,10.229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,8.963976464789244,0.0,0.0,19.84990328820118,0.0,0.0,72.88205103636362,0.0,63.72977003652359,0.27192608628948406,0.2727272727272727,0.0,10.781818181818181,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,10.852710918973003,0.0,0.09090909090909091,19.243636363636362,0.0,0.09090909090909091,69.97918702181818,0.0,55.12942428593029,0.47587065100659703,0.47727272727272724,0.9090909090909091,25.46090909090909,0.0,0.9090909090909091,0.0,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,9.633816403672725,0.0,0.5,18.44714285714285,0.0,0.5,66.66624158428576,0.0,32.951511650570446,0.2492655790986937,0.25,0.0,18.650000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,9.839690702293185,0.0,0.9900990099009901,19.72648514851485,0.0,0.9900990099009901,72.37280821101484,0.0,26.493420809138815,0.250676471954953,0.2514144271570014,0.009900990099009901,17.19762376237624,0.0,0.0,0.009900990099009901,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218906,0.04522840343735861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81752706029958,0.0,0.0,19.782960199004975,0.9950248756218906,0.0,72.43298798662936,0.0,26.59078241913607,0.24997453521054538,0.2507107320540157,0.004975124378109453,20.278407960199004,0.4975124378109453,0.0,0.004975124378109453,0.0,0.0,0.004975124378109453,0.0,0.0,0.9950248756218906,0.9950248756218906,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.007575757575757567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.494344409318675,0.0,0.0,21.96,0.16666666666666669,0.0,81.52244862222224,0.0,26.005975301947966,0.45698689501427187,0.45833333333333337,0.0,25.288333333333334,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29535493827160486,0.29535493827160486,0.0,0.0,0.0,0.0,0.0,0.5907098765432099,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.0,0.0,0.8333333333333333,12.667223641226615,0.16666666666666666,0.0,22.586666666666666,0.0,0.0,83.74543149333333,0.3333333333333333,45.29724195371527,0.7069840590083668,0.7083333333333334,0.16666666666666666,34.73,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6877425044091707,1.6877425044091707,0.0,0.0,0.0,0.0,0.0,3.375485008818343,0.0,0.0,1.9047619047619047,0.0,0.0,0.0,20.881649353430085,0.9523809523809523,0.0,38.79880952380953,0.0,0.0,150.75708973869047,1.9047619047619047,11.287518165217266,1.6846065247069602,1.6853741496598642,1.0,74.64571428571428,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347476397966594,0.0347476397966594,0.0,0.0,0.0,0.0,0.0,0.06949527959331883,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,13.194514694592376,0.0196078431372549,0.0,22.735686274509803,0.0,0.0,84.73902612339872,0.0392156862745098,25.587706840745856,0.5230550288810321,0.5245098039215687,0.0196078431372549,27.291764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9025925925925925,0.9025925925925925,0.0,0.0,0.0,0.0,0.0,1.805185185,0.0,0.0,1.0,0.0,0.0,0.0,16.20478266143575,0.0,0.0,31.363970588235297,0.0,0.0,119.63313747977949,1.0,3.46186859984531,0.8212415812233791,0.8214285714285715,0.5,40.279999999999994,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018033818033818035,0.0018033818033818035,0.0,0.0,0.0,0.0,0.0,0.003606763606393607,0.0,0.0,0.0019980019980019984,0.0,0.0,0.0,13.039260656728336,0.0,0.0,22.4159370041723,0.0,0.0,83.42375028602774,0.0019980019980019984,25.843503329960942,0.4992825930092441,0.5007492507492508,0.0,26.324275724275726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01477832512315271,0.0,0.01477832512315271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01477832512315271,0.0,0.0,12.98476697092506,0.0,0.0,22.32433497536946,0.0,0.0,83.03875653760265,0.0,26.063807401976074,0.4948474304274561,0.4963054187192119,0.0,26.163596059113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15408670033670036,0.15408670033670036,0.0,0.0,0.0,0.0,0.0,0.15408670033670002,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,11.54489386993401,0.0,0.0,17.790209790209794,0.0,0.0,63.3814870466201,0.09090909090909091,19.00943471327264,0.3061163702289609,0.3068181818181818,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.0,0.01678171983865053,0.01678171983865053,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.016781719838650493,0.0,0.0,0.009900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,9.893596807843624,0.0,0.9900990099009901,19.759329779131757,0.0,0.9900990099009901,72.48402487966489,0.009900990099009901,26.48844144699263,0.2554572494198119,0.2561881188118812,0.0,17.32049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
